customer_type,age,type_of_travel,class,flight_distance,inflight_wifi_service,departure/arrival_time_convenient,ease_of_online_booking,food_and_drink,online_boarding,seat_comfort,inflight_entertainment,on_board_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,satisfaction
0,0.46153846153846145,1,0.5,0.7079967689822295,0.6000000000000001,0.6000000000000001,0.2,0.4,1.0,0.8,0.6000000000000001,0.6000000000000001,0.5,1.0,0.6000000000000001,0.6000000000000001,0.0207286432160804,0.005050505050505051,1
0,0.30769230769230765,0,1.0,0.16781098546042006,0.4,0.8,0.2,0.2,0.2,0.4,0.2,0.6000000000000001,1.0,0.8,1.0,0.2,0.008793969849246231,0.00441919191919192,0
0,0.14102564102564102,0,1.0,0.20961227786752828,0.4,1.0,0.2,0.6000000000000001,0.2,0.6000000000000001,0.6000000000000001,1.0,1.0,1.0,1.0,0.6000000000000001,0.0,0.03282828282828283,0
0,0.6282051282051282,1,0.5,0.1690226171243942,0.2,0.6000000000000001,0.6000000000000001,0.2,0.8,0.6000000000000001,0.2,0.2,0.0,0.6000000000000001,0.2,0.6000000000000001,0.0,0.0,0
0,0.15384615384615385,0,1.0,0.04139741518578353,0.6000000000000001,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,1.0,1.0,0.8,0.6000000000000001,0.0,0.0,0
0,0.6794871794871794,0,1.0,0.05856219709208402,0.6000000000000001,1.0,0.6000000000000001,0.2,0.6000000000000001,0.6000000000000001,0.2,1.0,0.25,0.8,0.6000000000000001,0.2,0.0043969849246231155,0.0,0
0,0.15384615384615385,0,1.0,0.18396607431340875,0.4,0.8,0.4,1.0,0.4,0.8,1.0,1.0,0.5,0.2,1.0,1.0,0.008793969849246231,0.012626262626262628,0
1,0.2564102564102564,1,0.5,0.07774636510500808,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.6000000000000001,0.75,1.0,0.8,0.8,0.010678391959798994,0.011363636363636364,1
0,0.37179487179487175,1,0.5,0.6391357027463652,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.75,1.0,0.8,0.6000000000000001,0.020100502512562814,0.012626262626262628,1
0,0.5641025641025641,0,0.0,0.21385298869143782,0.6000000000000001,1.0,0.6000000000000001,0.2,0.6000000000000001,0.2,0.2,0.8,0.75,0.2,1.0,0.2,0.06909547738693468,0.07954545454545456,0
0,0.30769230769230765,0,1.0,0.06906300484652667,0.2,0.6000000000000001,0.2,0.8,0.2,1.0,0.8,0.4,0.25,0.8,0.6000000000000001,0.8,0.007537688442211055,0.00883838383838384,0
0,0.012820512820512817,0,0.0,0.12399030694668822,0.6000000000000001,1.0,0.4,0.4,1.0,1.0,0.8,1.0,0.0,1.0,1.0,1.0,0.07474874371859297,0.10164141414141414,0
0,0.6153846153846153,1,0.5,0.22839256865912763,0.2,0.2,0.2,0.4,1.0,0.8,1.0,1.0,1.0,0.6000000000000001,1.0,0.6000000000000001,0.001256281407035176,0.011994949494949496,1
0,0.10256410256410255,0,1.0,0.11247980613893377,0.8,0.4,0.8,0.4,0.8,1.0,0.4,0.4,0.5,0.6000000000000001,0.8,0.4,0.0,0.0,0
0,0.28205128205128205,0,1.0,0.1690226171243942,0.2,0.6000000000000001,0.2,0.4,0.2,0.4,0.4,0.8,0.5,0.4,0.6000000000000001,0.4,0.0,0.0,0
0,0.7051282051282051,1,0.5,0.48303715670436187,1.0,1.0,1.0,0.6000000000000001,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.02701005025125628,0.018308080808080808,1
0,0.2948717948717948,0,0.0,0.026050080775444264,0.4,0.8,0.4,0.8,0.4,0.8,0.8,0.8,0.75,0.6000000000000001,1.0,0.8,0.0,0.0,0
1,0.5384615384615384,1,0.5,0.2344507269789984,0.4,0.4,0.4,1.0,0.4,1.0,1.0,0.8,0.75,0.8,0.8,1.0,0.010678391959798994,0.020833333333333336,0
0,0.46153846153846145,0,0.0,0.2431340872374798,0.6000000000000001,0.8,0.8,0.8,0.8,0.6000000000000001,0.8,0.8,0.75,0.6000000000000001,1.0,0.8,0.0,0.0,0
1,0.34615384615384615,1,0.5,0.10521001615508886,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.6000000000000001,0.2,0.2,1.0,0.75,1.0,1.0,0.2,0.0,0.0,0
0,0.46153846153846145,1,0.5,0.46526655896607433,0.8,0.8,0.2,0.4,0.8,0.8,0.4,0.4,0.25,0.8,0.4,0.8,0.0,0.0,1
0,0.5512820512820512,1,1.0,0.07633279483037157,0.2,0.4,0.2,0.8,0.6000000000000001,0.8,0.2,0.2,0.0,0.4,0.2,0.6000000000000001,0.013819095477386936,0.00441919191919192,0
1,0.17948717948717946,1,0.5,0.040589660743134096,0.0,0.6000000000000001,0.0,0.8,0.0,0.8,0.8,0.8,0.25,1.0,0.6000000000000001,0.8,0.0,0.0,1
1,0.4487179487179487,1,1.0,0.0864297253634895,0.6000000000000001,0.0,0.6000000000000001,0.8,0.6000000000000001,0.8,0.8,0.6000000000000001,0.25,0.8,0.8,0.8,0.0,0.003156565656565657,0
0,0.5512820512820512,0,1.0,0.05936995153473344,1.0,0.4,1.0,0.6000000000000001,0.4,0.6000000000000001,1.0,1.0,1.0,0.2,1.0,0.6000000000000001,0.0,0.0,1
1,0.641025641025641,1,1.0,0.18053311793214863,0.8,0.8,0.8,0.8,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.0,0.8,0.4,0.8,0.010050251256281407,0.010732323232323234,0
1,0.2692307692307692,1,0.5,0.29281098546042,1.0,1.0,1.0,0.2,1.0,0.2,0.2,0.8,1.0,0.8,1.0,0.2,0.0,0.0,1
0,0.7564102564102564,0,0.0,0.03251211631663975,0.6000000000000001,1.0,0.6000000000000001,0.4,0.6000000000000001,0.4,0.4,1.0,1.0,1.0,1.0,0.4,0.015703517587939697,0.016414141414141416,0
0,0.1923076923076923,1,0.0,0.15205977382875607,0.8,1.0,1.0,0.8,0.8,1.0,0.8,0.8,0.0,0.2,0.6000000000000001,0.8,0.0,0.003787878787878788,1
0,0.6666666666666666,1,0.5,0.01978998384491115,0.8,0.8,1.0,0.6000000000000001,0.2,0.8,0.8,0.8,1.0,0.8,0.8,0.4,0.0,0.0,1
0,0.34615384615384615,0,1.0,0.036954765751211635,0.4,0.8,0.4,0.8,0.4,0.8,0.8,0.2,0.75,0.2,0.8,0.8,0.0,0.016414141414141416,0
0,0.7051282051282051,1,1.0,0.24353796445880455,0.6000000000000001,0.8,0.8,1.0,0.8,0.8,0.6000000000000001,0.6000000000000001,0.5,0.2,0.6000000000000001,0.6000000000000001,0.0,0.0,0
0,0.17948717948717946,1,1.0,0.28392568659127626,0.8,0.2,1.0,0.8,0.8,0.2,0.8,0.8,0.75,0.4,0.8,0.8,0.0,0.0,0
0,0.6794871794871794,1,0.5,0.7821082390953151,0.2,0.6000000000000001,0.6000000000000001,0.2,0.2,0.2,0.2,1.0,0.25,0.2,0.4,0.2,0.016959798994974875,0.005050505050505051,0
0,0.5641025641025641,1,0.5,0.5117124394184168,0.8,0.8,0.8,0.8,0.8,0.8,1.0,0.6000000000000001,1.0,0.8,1.0,0.8,0.05841708542713568,0.058712121212121215,1
0,0.5,0,1.0,0.2193053311793215,0.8,0.8,0.8,1.0,1.0,1.0,0.8,0.8,0.75,1.0,0.8,1.0,0.02449748743718593,0.017045454545454548,1
0,0.03846153846153845,0,1.0,0.061793214862681745,1.0,1.0,1.0,0.2,1.0,0.2,0.2,0.8,1.0,0.8,1.0,0.2,0.000628140703517588,0.0,1
0,0.5128205128205128,0,1.0,1.0,0.2,0.6000000000000001,0.2,0.2,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0.4,0.6000000000000001,0.0,0.0,0
0,0.5897435897435898,0,1.0,0.14478998384491115,0.4,0.8,0.4,0.2,0.8,0.2,1.0,1.0,1.0,0.8,1.0,0.2,0.007537688442211055,0.0,0
0,0.3846153846153846,1,0.5,0.34450726978998386,0.8,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.75,0.6000000000000001,0.8,0.8,0.028266331658291458,0.03724747474747475,0
0,0.3974358974358974,1,0.5,0.30109046849757676,0.2,0.4,0.4,1.0,0.6000000000000001,0.8,0.2,0.2,0.0,0.6000000000000001,0.2,0.6000000000000001,0.0018844221105527637,0.0,0
0,0.6153846153846153,1,0.5,0.6306542810985462,1.0,0.2,1.0,0.6000000000000001,0.8,0.8,0.4,0.4,0.25,0.6000000000000001,0.4,0.6000000000000001,0.0,0.007575757575757576,1
0,0.5769230769230769,0,1.0,0.19810177705977383,0.4,0.2,0.2,1.0,0.2,1.0,1.0,0.6000000000000001,0.25,0.4,0.4,1.0,0.00314070351758794,0.003787878787878788,0
0,0.6923076923076923,0,0.0,0.1039983844911147,0.4,0.8,0.4,0.6000000000000001,0.8,0.4,0.4,0.4,0.25,0.4,0.4,1.0,0.03454773869346734,0.03345959595959596,0
0,0.46153846153846145,0,1.0,0.09511308562197093,0.2,0.8,0.2,0.6000000000000001,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0
0,0.5256410256410257,1,0.5,0.6120759289176091,1.0,1.0,1.0,0.2,0.6000000000000001,0.6000000000000001,1.0,1.0,0.75,0.8,1.0,0.4,0.0,0.0,1
1,0.24358974358974356,1,0.5,0.13893376413570277,1.0,1.0,1.0,0.8,1.0,0.8,0.8,0.8,1.0,0.8,1.0,0.8,0.0037688442211055275,0.003156565656565657,1
0,0.6666666666666666,1,0.5,0.34309369951534735,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5,0.2,0.6000000000000001,0.2,0.0,0.0,0
0,0.6282051282051282,1,0.5,0.03150242326332795,0.4,0.4,0.4,0.8,0.8,0.8,1.0,1.0,1.0,0.6000000000000001,1.0,1.0,0.0,0.0,1
1,0.46153846153846145,1,0.5,0.13105815831987078,0.4,0.4,0.4,0.6000000000000001,0.4,1.0,0.6000000000000001,0.8,1.0,1.0,0.8,0.6000000000000001,0.0,0.0,0
0,0.6025641025641025,1,0.5,0.5191841680129241,0.8,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.25,0.6000000000000001,0.4,1.0,0.0,0.019570707070707072,1
0,0.6025641025641025,1,0.5,0.7671647819063006,0.4,0.8,0.4,0.8,0.8,1.0,1.0,1.0,1.0,0.8,1.0,0.8,0.001256281407035176,0.0012626262626262627,1
0,0.5256410256410257,1,0.5,0.3758077544426494,0.4,0.4,0.4,0.4,0.6000000000000001,0.4,0.8,0.8,0.75,0.2,0.8,0.8,0.002512562814070352,0.003787878787878788,1
0,0.06410256410256411,0,1.0,0.27443457189014536,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.5,0.8,0.6000000000000001,0.8,0.0,0.0,1
0,0.5128205128205128,1,0.5,0.4828352180936995,0.4,0.4,0.4,0.4,1.0,1.0,0.8,0.8,0.75,0.8,0.8,0.6000000000000001,0.0,0.0,1
0,0.6025641025641025,1,0.5,0.0684571890145396,0.4,0.4,0.4,0.8,1.0,1.0,0.8,0.8,0.75,0.8,0.8,1.0,0.013819095477386936,0.010101010101010102,1
0,0.6153846153846153,1,0.5,0.375,0.4,0.4,0.4,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.0,0.0,1
0,0.6538461538461539,0,1.0,0.16781098546042006,0.6000000000000001,1.0,0.6000000000000001,0.6000000000000001,0.8,0.8,0.8,0.8,1.0,0.6000000000000001,0.8,0.6000000000000001,0.022613065326633167,0.00946969696969697,0
0,0.21794871794871795,1,1.0,0.06239903069466883,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.75,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0,0.006313131313131314,0
1,0.23076923076923073,1,0.5,0.11571082390953151,0.6000000000000001,0.0,0.6000000000000001,1.0,0.6000000000000001,1.0,1.0,0.6000000000000001,1.0,1.0,0.8,1.0,0.0,0.0,0
0,0.41025641025641024,0,1.0,0.08663166397415187,0.8,1.0,0.8,1.0,0.8,0.6000000000000001,1.0,1.0,1.0,1.0,0.2,1.0,0.0,0.0,0
0,0.3205128205128205,1,0.5,0.7425282714054928,0.6000000000000001,0.6000000000000001,1.0,1.0,1.0,1.0,1.0,0.4,0.25,0.2,0.6000000000000001,1.0,0.0,0.007575757575757576,1
0,0.6666666666666666,1,0.5,0.11530694668820679,0.4,0.4,0.4,1.0,1.0,0.8,0.8,0.8,0.75,0.8,0.8,0.8,0.0,0.0,1
1,0.37179487179487175,1,0.0,0.07835218093699516,0.4,0.6000000000000001,0.6000000000000001,0.2,0.6000000000000001,0.2,0.2,0.2,0.75,0.8,0.8,0.2,0.007537688442211055,0.00883838383838384,0
0,0.5512820512820512,1,0.0,0.16781098546042006,0.8,1.0,1.0,0.8,0.8,0.8,0.8,0.4,0.5,0.4,1.0,0.8,0.0,0.003156565656565657,1
1,0.17948717948717946,1,1.0,0.04584006462035542,0.4,0.2,0.4,1.0,0.4,1.0,1.0,0.4,0.25,0.4,0.6000000000000001,1.0,0.000628140703517588,0.0,0
0,0.5641025641025641,1,0.5,0.17932148626817448,0.8,0.8,0.8,0.6000000000000001,0.8,1.0,0.8,0.8,0.75,0.6000000000000001,0.8,1.0,0.001256281407035176,0.0,1
0,0.41025641025641024,1,0.5,0.7750403877221326,0.8,0.8,0.8,0.8,0.8,1.0,0.8,0.8,0.75,0.6000000000000001,0.8,1.0,0.0,0.0,1
0,0.2948717948717948,1,0.5,0.3994345718901454,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.6000000000000001,0.2,0.8,0.0,0.0,1
0,0.5384615384615384,1,1.0,0.23121970920840065,0.8,0.8,0.8,0.4,0.8,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.00314070351758794,0.029040404040404044,1
0,0.2948717948717948,1,1.0,0.03412762520193861,0.8,1.0,1.0,0.8,0.8,0.8,0.8,0.6000000000000001,0.75,0.8,0.6000000000000001,0.8,0.0,0.0,0
0,0.5641025641025641,0,1.0,0.19769789983844913,0.6000000000000001,1.0,0.6000000000000001,0.2,0.6000000000000001,0.2,0.2,0.6000000000000001,0.25,0.8,0.4,0.2,0.0,0.0,0
0,0.23076923076923073,1,0.5,0.6934571890145397,0.4,0.8,0.8,0.4,0.4,0.4,0.4,0.8,0.5,0.8,0.6000000000000001,0.4,0.0,0.0,0
0,0.05128205128205128,0,0.5,0.2568659127625202,0.6000000000000001,0.8,0.6000000000000001,0.4,0.6000000000000001,1.0,0.4,0.6000000000000001,1.0,0.8,1.0,0.4,0.0,0.0,0
0,0.5128205128205128,1,0.5,0.7586833602584815,0.2,0.2,0.2,1.0,0.8,1.0,0.8,0.8,0.75,0.6000000000000001,0.8,0.8,0.06344221105527638,0.0643939393939394,1
0,0.2692307692307692,1,0.5,0.09531502423263329,0.8,0.6000000000000001,0.8,1.0,1.0,1.0,1.0,0.6000000000000001,0.75,0.8,1.0,1.0,0.0043969849246231155,0.0,1
1,0.3974358974358974,1,0.5,0.2655492730210016,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.6000000000000001,0.4,0.4,0.6000000000000001,1.0,0.8,0.8,0.4,0.0,0.011994949494949496,0
0,0.717948717948718,0,0.0,0.036954765751211635,0.2,0.4,0.2,1.0,0.6000000000000001,0.8,0.4,0.4,0.25,0.6000000000000001,0.4,0.8,0.0,0.0,0
0,0.30769230769230765,1,0.5,0.29806138933764137,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.6000000000000001,1.0,0.6000000000000001,0.8,0.8,0.014447236180904523,0.005050505050505051,1
0,0.6025641025641025,0,0.0,0.1611470113085622,0.6000000000000001,1.0,0.6000000000000001,0.4,0.6000000000000001,0.4,0.4,1.0,0.75,0.6000000000000001,0.8,0.4,0.0,0.0,0
1,0.3974358974358974,1,0.5,0.125,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.75,0.6000000000000001,1.0,0.8,0.0,0.007575757575757576,1
0,0.28205128205128205,0,1.0,0.050282714054927305,0.6000000000000001,1.0,0.6000000000000001,0.2,0.6000000000000001,1.0,0.2,0.6000000000000001,1.0,1.0,1.0,0.2,0.0,0.0,0
1,0.2948717948717948,1,0.5,0.23707592891760906,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.6000000000000001,0.2,0.2,0.8,0.75,0.6000000000000001,1.0,0.2,0.029522613065326633,0.021464646464646468,0
0,0.4871794871794871,1,0.5,0.6359046849757675,1.0,1.0,1.0,0.4,0.8,0.8,0.8,0.8,1.0,1.0,0.8,1.0,0.013819095477386936,0.006944444444444445,1
0,0.6282051282051282,1,0.5,0.6581179321486269,0.2,0.2,0.2,0.4,0.8,1.0,1.0,1.0,1.0,0.6000000000000001,1.0,0.6000000000000001,0.002512562814070352,0.0,1
0,0.3974358974358974,1,0.0,0.03170436187399031,1.0,0.4,0.4,1.0,1.0,1.0,1.0,1.0,0.5,0.4,0.2,1.0,0.01256281407035176,0.010732323232323234,1
0,0.423076923076923,1,0.5,0.48021001615508885,0.6000000000000001,0.8,0.8,1.0,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0,0.0,0
1,0.24358974358974356,1,1.0,0.1768982229402262,0.8,0.8,0.8,1.0,0.8,1.0,1.0,0.2,0.75,0.8,0.8,1.0,0.0,0.0,0
0,0.6794871794871794,1,1.0,0.02221324717285945,0.8,0.2,0.2,1.0,1.0,0.6000000000000001,0.8,0.8,0.75,1.0,0.8,1.0,0.001256281407035176,0.0,1
0,0.5,0,1.0,0.06199515347334411,0.6000000000000001,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.75,0.8,0.8,0.6000000000000001,0.03077889447236181,0.015151515151515152,0
0,0.5897435897435898,1,0.5,0.46365105008077545,0.8,0.8,0.8,0.6000000000000001,0.2,1.0,0.8,0.8,0.75,0.6000000000000001,0.8,0.2,0.0,0.0,1
0,0.16666666666666663,0,0.5,0.05896607431340874,0.8,0.6000000000000001,0.8,0.4,0.8,0.8,0.4,1.0,0.25,0.6000000000000001,1.0,0.4,0.00942211055276382,0.01388888888888889,1
0,0.47435897435897434,1,0.5,0.12318255250403878,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.8,0.8,0.8,0.75,0.8,0.8,1.0,0.0,0.00883838383838384,1
0,0.423076923076923,1,1.0,0.11005654281098547,1.0,0.6000000000000001,0.6000000000000001,1.0,1.0,1.0,1.0,1.0,0.25,0.6000000000000001,0.4,1.0,0.0,0.0,1
0,0.37179487179487175,1,0.5,0.11268174474959614,1.0,1.0,1.0,0.2,0.6000000000000001,0.4,0.6000000000000001,0.6000000000000001,0.5,0.4,0.6000000000000001,0.6000000000000001,0.00942211055276382,0.016414141414141416,1
0,0.5897435897435898,0,1.0,0.04664781906300485,1.0,0.4,0.0,1.0,0.0,1.0,1.0,0.8,0.5,0.8,0.8,1.0,0.0,0.0,1
1,0.24358974358974356,1,0.0,0.1308562197092084,0.4,0.0,0.4,0.4,0.4,0.4,0.4,1.0,0.25,0.4,0.4,0.4,0.03329145728643216,0.026515151515151516,0
0,0.5384615384615384,1,0.5,0.34592084006462037,0.4,0.4,0.4,0.8,1.0,0.8,1.0,1.0,1.0,0.8,1.0,0.6000000000000001,0.0,0.0,1
0,0.5128205128205128,1,0.5,0.42851373182552505,0.4,1.0,1.0,0.4,0.6000000000000001,0.8,0.4,0.4,0.25,0.6000000000000001,0.4,0.4,0.0,0.010101010101010102,0
1,0.24358974358974356,1,0.5,0.1466074313408724,0.2,0.2,0.2,0.6000000000000001,0.2,0.6000000000000001,0.6000000000000001,1.0,0.75,0.6000000000000001,0.8,0.6000000000000001,0.0,0.0,0
1,0.41025641025641024,1,0.5,0.06522617124394185,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.6000000000000001,0.2,0.2,0.4,0.75,0.2,0.8,0.2,0.0207286432160804,0.017045454545454548,0
1,0.1923076923076923,1,0.5,0.11732633279483039,1.0,0.8,1.0,0.4,1.0,0.4,0.4,1.0,1.0,0.6000000000000001,1.0,0.4,0.05778894472361809,0.0625,1
0,0.6282051282051282,1,0.5,0.0757269789983845,0.8,0.8,0.8,0.4,0.8,0.8,0.8,0.8,0.75,1.0,0.8,0.6000000000000001,0.01193467336683417,0.0025252525252525255,1
0,0.3846153846153846,1,0.5,0.7619143780290792,0.8,0.8,0.8,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.0,0.0,1
0,0.20512820512820512,1,0.5,0.5601777059773829,0.2,0.8,0.8,0.2,0.2,0.2,0.2,0.6000000000000001,0.5,0.2,0.6000000000000001,0.2,0.0,0.0,0
0,0.6538461538461539,0,1.0,0.1480210016155089,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.8,0.6000000000000001,1.0,1.0,0.25,0.2,1.0,0.6000000000000001,0.0,0.003787878787878788,0
0,0.6666666666666666,0,1.0,0.4640549273021002,0.8,0.8,0.8,0.2,0.8,0.6000000000000001,0.2,0.2,0.0,0.4,0.2,0.8,0.0,0.0,0
